deal_id,deal_date,city,neighborhood,street,house_number,property_type,rooms,sqm,price,lat,lon
101360,2025-12-29,Ramat Gan,Hakfar Hayarok,Weizmann,117,garden_apartment,3,62,2221000,32.080464,34.815116
101361,2024-11-23,Ramat Gan,Tel Binyamin,Allenby,103,apartment,3.5,75,2302000,32.098984,34.836462
101362,2026-01-19,Ramat Gan,Givat Geula,Tchernichovsky,83,garden_apartment,6,160,5593000,32.110286,34.828257
101363,2026-02-20,Ramat Gan,Givat Geula,Tchernichovsky,38,apartment,3,62,1956000,32.065983,34.809876
101364,2025-06-13,Ramat Gan,Tel Binyamin,Sokolov,126,apartment,4,90,2475000,32.075593,34.821015
101365,2026-04-15,Ramat Gan,Hakfar Hayarok,Jabotinsky,54,apartment,3.5,75,2666000,32.088633,34.809951
101366,2026-02-20,Ramat Gan,Hakfar Hayarok,Herzl,191,garden_apartment,4,90,2960000,32.078064,34.834463
101367,2025-12-22,Ramat Gan,Hakfar Hayarok,Bialik,162,garden_apartment,4,90,3478000,32.075590,34.833530
101368,2024-09-15,Ramat Gan,Ramat Yitzhak,Weizmann,198,apartment,2,45,1701000,32.090097,34.821849
101369,2025-08-01,Ramat Gan,Ramat Yitzhak,Herzl,187,penthouse,2.5,55,2094000,32.077372,34.813239
101370,2024-06-12,Ramat Gan,Marom Naveh,Allenby,50,private_house,4,90,3094000,32.074066,34.820813
101371,2026-01-29,Ramat Gan,Marom Naveh,Hartom,110,private_house,4,82,3042000,32.072145,34.819900
101372,2024-09-03,Ramat Gan,Hakfar Hayarok,Weizmann,155,private_house,5,110,4220000,32.112884,34.823797
101373,2025-07-14,Ramat Gan,Hakfar Hayarok,Allenby,161,private_house,5.5,140,5590000,32.086522,34.835192
101374,2024-07-04,Ramat Gan,Marom Naveh,Allenby,165,apartment,2.5,55,2254000,32.072562,34.841195
101375,2025-08-05,Ramat Gan,Ramat Yitzhak,Jabotinsky,186,apartment,4,90,2779000,32.083555,34.788386
101376,2025-10-22,Ramat Gan,Tel Binyamin,Sokolov,12,garden_apartment,6,160,5031000,32.094683,34.817232
101377,2025-12-14,Ramat Gan,Marom Naveh,Marmorek,103,apartment,5.5,140,5183000,32.080984,34.800656
101378,2024-06-17,Ramat Gan,Marom Naveh,Rambam,195,apartment,5,120,4371000,32.080443,34.795705
101379,2025-05-13,Ramat Gan,Hakfar Hayarok,Allenby,36,apartment,3,68,2387000,32.069047,34.792633
101380,2025-03-08,Ramat Gan,Hakfar Hayarok,Herzl,130,penthouse,6,160,5775000,32.076991,34.818114
101381,2026-02-28,Ramat Gan,Marom Naveh,Ahad HaAm,140,garden_apartment,3,62,1873000,32.057612,34.812997
101382,2025-02-25,Ramat Gan,Givat Geula,Allenby,162,apartment,6,160,5737000,32.077342,34.808432
101383,2024-08-13,Ramat Gan,Ramat Yitzhak,Rambam,123,apartment,5,110,3343000,32.077251,34.823265
101384,2025-09-10,Ramat Gan,Givat Geula,Tchernichovsky,14,apartment,4,82,2528000,32.068035,34.816678
101385,2025-03-03,Ramat Gan,Hakfar Hayarok,Ahad HaAm,183,private_house,2,45,1773000,32.075214,34.803244
101386,2025-03-11,Ramat Gan,Hakfar Hayarok,HaShalom,195,private_house,2.5,55,2054000,32.085727,34.824613
101387,2026-02-28,Ramat Gan,Tel Binyamin,Sokolov,130,private_house,3.5,75,2493000,32.095557,34.839343
101388,2024-10-13,Ramat Gan,Ramat Yitzhak,Allenby,180,garden_apartment,2,45,1116000,32.099860,34.833476
101389,2026-03-23,Ramat Gan,Givat Geula,Allenby,143,apartment,5,120,5506000,32.095844,34.809741
101390,2025-06-08,Ramat Gan,Hakfar Hayarok,HaShalom,189,apartment,2.5,55,1870000,32.086023,34.796594
101391,2025-11-13,Ramat Gan,Marom Naveh,Weizmann,158,apartment,4.5,100,3575000,32.073435,34.803942
101392,2026-01-13,Ramat Gan,Ramat Yitzhak,Herzl,154,private_house,5,110,4228000,32.074077,34.833082
101393,2025-01-27,Ramat Gan,Tel Binyamin,Borochov,145,penthouse,4,90,3501000,32.066968,34.813920
101394,2025-09-09,Ramat Gan,Hakfar Hayarok,Allenby,69,penthouse,6,160,4234000,32.071411,34.793631
101395,2026-02-18,Ramat Gan,Hakfar Hayarok,Jabotinsky,118,apartment,6,160,6331000,32.068389,34.796175
101396,2025-03-17,Ramat Gan,Givat Geula,Ben Yehuda,109,apartment,3,62,1966000,32.107161,34.783888
101397,2025-11-18,Ramat Gan,Ramat Yitzhak,Rambam,125,private_house,3.5,75,3097000,32.084127,34.803426
101398,2024-06-16,Ramat Gan,Hakfar Hayarok,Herzl,122,private_house,5.5,140,4332000,32.101596,34.807196
101399,2024-10-27,Ramat Gan,Ramat Yitzhak,Weizmann,173,apartment,4,82,3125000,32.094454,34.830309
101400,2024-10-15,Ramat Gan,Ramat Yitzhak,Weizmann,125,apartment,3,68,2057000,32.080429,34.825241
101401,2024-11-27,Ramat Gan,Givat Geula,Borochov,28,garden_apartment,5,110,3949000,32.077774,34.832629
101402,2024-08-24,Ramat Gan,Marom Naveh,Ahad HaAm,114,penthouse,4,90,3180000,32.076762,34.790802
101403,2026-02-17,Ramat Gan,Ramat Yitzhak,Marmorek,17,apartment,2,45,1506000,32.091010,34.834076
101404,2025-09-26,Ramat Gan,Tel Binyamin,Rambam,14,apartment,4,90,3431000,32.092152,34.815410
101405,2025-08-28,Ramat Gan,Hakfar Hayarok,Allenby,73,penthouse,4.5,100,3202000,32.089404,34.797203
101406,2025-03-04,Ramat Gan,Tel Binyamin,Hartom,130,penthouse,3.5,75,2783000,32.092739,34.818526
101407,2024-10-11,Ramat Gan,Marom Naveh,Bialik,94,garden_apartment,2,45,1593000,32.094107,34.824723
101408,2026-03-11,Ramat Gan,Givat Geula,Herzl,142,apartment,3.5,75,3113000,32.089824,34.835324
101409,2025-10-23,Ramat Gan,Hakfar Hayarok,Herzl,154,apartment,6,160,5517000,32.086133,34.806544
101410,2024-06-10,Ramat Gan,Tel Binyamin,Ben Yehuda,78,garden_apartment,6,160,5917000,32.067861,34.825299
101411,2024-07-16,Ramat Gan,Hakfar Hayarok,Borochov,189,private_house,4.5,100,3116000,32.081689,34.810163
101412,2024-12-29,Ramat Gan,Ramat Yitzhak,Jabotinsky,135,apartment,3,62,2183000,32.076081,34.788931
101413,2025-03-20,Ramat Gan,Ramat Yitzhak,Borochov,184,apartment,5.5,140,5717000,32.091019,34.801726
101414,2026-04-16,Ramat Gan,Ramat Yitzhak,Hartom,104,apartment,3,68,2398000,32.066407,34.855052
101415,2024-11-17,Ramat Gan,Ramat Yitzhak,Rambam,137,apartment,5,110,3877000,32.082210,34.837610
101416,2025-12-15,Ramat Gan,Givat Geula,Tchernichovsky,70,garden_apartment,2.5,55,2054000,32.072408,34.823784
101417,2025-07-25,Ramat Gan,Marom Naveh,Frug,21,penthouse,4.5,100,3747000,32.097965,34.820309
101418,2025-10-01,Ramat Gan,Ramat Yitzhak,Bialik,94,apartment,2,45,1562000,32.091241,34.808248
101419,2026-02-01,Ramat Gan,Ramat Yitzhak,Weizmann,18,garden_apartment,5,120,4846000,32.094494,34.800816
101420,2026-02-05,Ramat Gan,Hakfar Hayarok,Herzl,54,apartment,4.5,100,3901000,32.084180,34.824306
101421,2025-04-12,Ramat Gan,Marom Naveh,Allenby,176,penthouse,6,160,5496000,32.079659,34.819046
101422,2025-06-18,Ramat Gan,Hakfar Hayarok,Sokolov,89,apartment,3.5,75,3003000,32.076922,34.803610
101423,2025-05-06,Ramat Gan,Tel Binyamin,Ahad HaAm,86,private_house,4,82,2908000,32.098915,34.803505
101424,2025-05-06,Ramat Gan,Ramat Yitzhak,Borochov,46,penthouse,5.5,140,4998000,32.073121,34.812200
101425,2025-05-07,Ramat Gan,Marom Naveh,Ben Yehuda,142,apartment,5,110,4326000,32.077763,34.831443
101426,2025-10-01,Ramat Gan,Tel Binyamin,Rambam,35,apartment,5,120,3928000,32.096856,34.824031
101427,2024-07-24,Ramat Gan,Hakfar Hayarok,Sokolov,182,apartment,5.5,140,5402000,32.085891,34.805024
101428,2024-06-21,Ramat Gan,Marom Naveh,Frug,179,private_house,2.5,55,2092000,32.059894,34.834535
101429,2025-03-27,Ramat Gan,Tel Binyamin,Bialik,95,apartment,5.5,140,4608000,32.067748,34.822541
101430,2025-01-25,Ramat Gan,Ramat Yitzhak,Allenby,6,private_house,4,90,2780000,32.074917,34.820046
101431,2024-09-02,Ramat Gan,Marom Naveh,HaShalom,1,apartment,5,120,3851000,32.095315,34.823754
101432,2025-01-14,Ramat Gan,Marom Naveh,Ahad HaAm,75,penthouse,4.5,100,3773000,32.099428,34.806345
101433,2025-01-11,Ramat Gan,Tel Binyamin,Rambam,133,apartment,2,45,1330000,32.083473,34.814301
101434,2025-09-16,Ramat Gan,Marom Naveh,Jabotinsky,191,apartment,4,90,2885000,32.074274,34.818146
101435,2026-04-16,Ramat Gan,Marom Naveh,Ahad HaAm,43,penthouse,5.5,140,5038000,32.073284,34.812706
101436,2025-01-28,Ramat Gan,Marom Naveh,Sokolov,109,garden_apartment,5.5,140,4759000,32.088830,34.801395
101437,2025-05-22,Ramat Gan,Marom Naveh,Tchernichovsky,173,apartment,4,82,2546000,32.082653,34.823531
101438,2026-05-07,Ramat Gan,Ramat Yitzhak,HaShalom,197,apartment,3,62,1897000,32.091977,34.825147
101439,2024-06-17,Ramat Gan,Tel Binyamin,Hartom,47,private_house,5,110,3653000,32.085257,34.817289
101440,2025-07-25,Ramat Gan,Marom Naveh,Herzl,130,penthouse,6,160,5488000,32.081989,34.790340
101441,2025-11-10,Ramat Gan,Ramat Yitzhak,Hartom,59,apartment,6,160,5274000,32.080354,34.824493
101442,2026-01-18,Ramat Gan,Hakfar Hayarok,Hartom,39,apartment,4.5,100,2947000,32.069916,34.836512
101443,2025-12-20,Ramat Gan,Marom Naveh,Ben Yehuda,113,apartment,3.5,75,2875000,32.093557,34.820627
101444,2024-06-14,Ramat Gan,Marom Naveh,Ben Yehuda,13,apartment,2.5,55,2219000,32.078009,34.812241
101445,2025-08-17,Ramat Gan,Tel Binyamin,Borochov,130,apartment,5,110,3728000,32.084112,34.813618
101446,2024-05-27,Ramat Gan,Givat Geula,Borochov,176,private_house,5.5,140,5069000,32.090817,34.821711
101447,2025-04-27,Ramat Gan,Givat Geula,Hartom,78,private_house,2,45,1822000,32.105014,34.808271
101448,2024-12-29,Ramat Gan,Hakfar Hayarok,Frug,100,apartment,3,62,2219000,32.082296,34.846525
101449,2025-10-12,Ramat Gan,Hakfar Hayarok,Jabotinsky,186,apartment,3,68,2285000,32.104372,34.803411
101450,2025-09-07,Ramat Gan,Hakfar Hayarok,Hartom,96,private_house,4,82,2857000,32.083782,34.817005
101451,2025-02-21,Ramat Gan,Hakfar Hayarok,Ben Yehuda,175,garden_apartment,5,110,3820000,32.067225,34.806097
101452,2025-04-09,Ramat Gan,Tel Binyamin,Weizmann,81,private_house,4,90,3093000,32.095775,34.814179
101453,2024-07-25,Ramat Gan,Ramat Yitzhak,Frug,130,apartment,2.5,55,1805000,32.076519,34.794544
101454,2026-01-03,Ramat Gan,Givat Geula,Herzl,79,apartment,3.5,75,2576000,32.065485,34.810424
101455,2025-06-09,Ramat Gan,Ramat Yitzhak,Hartom,143,private_house,3,62,2014000,32.073204,34.812415
101456,2024-06-03,Ramat Gan,Hakfar Hayarok,Allenby,81,apartment,4,90,2743000,32.064518,34.820857
101457,2025-02-02,Ramat Gan,Givat Geula,Bialik,18,penthouse,4.5,100,3104000,32.080173,34.828129
101458,2026-04-06,Ramat Gan,Ramat Yitzhak,Ahad HaAm,131,private_house,6,160,6232000,32.105548,34.809805
101459,2025-03-26,Ramat Gan,Givat Geula,Ben Yehuda,119,private_house,4,90,2963000,32.092948,34.834617
101460,2024-12-08,Ramat Gan,Givat Geula,Sokolov,127,penthouse,4,82,2844000,32.083855,34.827839
101461,2024-10-13,Ramat Gan,Tel Binyamin,Borochov,63,garden_apartment,5.5,140,4687000,32.080284,34.814144
101462,2025-08-02,Ramat Gan,Marom Naveh,Sokolov,199,garden_apartment,3.5,75,3040000,32.091165,34.815961
101463,2024-09-11,Ramat Gan,Tel Binyamin,Hartom,130,apartment,3,68,2216000,32.103063,34.808372
101464,2024-08-06,Ramat Gan,Hakfar Hayarok,Herzl,196,apartment,4,82,2965000,32.080652,34.803327
101465,2024-09-21,Ramat Gan,Tel Binyamin,Jabotinsky,61,penthouse,3,62,2351000,32.095351,34.835345
101466,2024-11-03,Ramat Gan,Tel Binyamin,Borochov,124,garden_apartment,3,62,2614000,32.083300,34.822892
101467,2025-04-25,Ramat Gan,Hakfar Hayarok,Borochov,56,penthouse,2.5,55,1811000,32.063314,34.789582
101468,2024-11-28,Ramat Gan,Tel Binyamin,Ben Yehuda,137,apartment,4,82,3134000,32.087781,34.826448
101469,2025-07-27,Ramat Gan,Ramat Yitzhak,Rambam,55,apartment,3,68,2743000,32.085606,34.826860
101470,2025-04-03,Ramat Gan,Marom Naveh,Ben Yehuda,37,apartment,4.5,100,3470000,32.090808,34.821040
101471,2025-07-19,Ramat Gan,Hakfar Hayarok,Herzl,106,apartment,4,90,2881000,32.093211,34.825732
101472,2025-09-23,Ramat Gan,Ramat Yitzhak,Ben Yehuda,34,apartment,3,68,1899000,32.073482,34.802475
101473,2025-05-04,Ramat Gan,Marom Naveh,Ahad HaAm,107,garden_apartment,3,68,2340000,32.074080,34.827980
101474,2025-11-10,Ramat Gan,Givat Geula,Allenby,195,private_house,5.5,140,5551000,32.070132,34.819792
101475,2025-10-20,Ramat Gan,Marom Naveh,Bialik,145,apartment,5,120,4615000,32.096531,34.808322
101476,2025-12-02,Ramat Gan,Tel Binyamin,HaShalom,111,private_house,2.5,55,2037000,32.104679,34.819082
101477,2025-05-28,Ramat Gan,Marom Naveh,Frug,33,apartment,3,68,2391000,32.105443,34.822147
101478,2024-11-02,Ramat Gan,Hakfar Hayarok,Hartom,112,apartment,4,90,3610000,32.090081,34.819909
101479,2025-10-08,Ramat Gan,Tel Binyamin,Tchernichovsky,174,penthouse,3.5,75,2609000,32.086457,34.819689
101480,2025-07-03,Ramat Gan,Givat Geula,Sokolov,6,apartment,3.5,75,2501000,32.067467,34.811536
101481,2025-10-13,Ramat Gan,Hakfar Hayarok,Bialik,121,apartment,4,90,3125000,32.099262,34.809142
101482,2024-10-10,Ramat Gan,Marom Naveh,Hartom,27,apartment,6,160,5742000,32.078416,34.799837
101483,2025-08-13,Ramat Gan,Givat Geula,Weizmann,157,apartment,4.5,100,3510000,32.101548,34.797744
101484,2024-09-30,Ramat Gan,Marom Naveh,Borochov,155,apartment,2,45,1246000,32.078847,34.813768
101485,2026-01-16,Ramat Gan,Hakfar Hayarok,Ahad HaAm,152,garden_apartment,4,90,2997000,32.085782,34.827045
101486,2025-03-24,Ramat Gan,Givat Geula,Marmorek,149,apartment,2.5,55,1751000,32.063404,34.802484
101487,2024-10-31,Ramat Gan,Ramat Yitzhak,Herzl,183,apartment,3.5,75,2483000,32.085137,34.826091
101488,2025-05-25,Ramat Gan,Ramat Yitzhak,Bialik,145,penthouse,4,82,2655000,32.073117,34.806346
101489,2025-09-20,Ramat Gan,Givat Geula,Borochov,47,apartment,5,110,4459000,32.085336,34.809810
101490,2024-11-11,Ramat Gan,Tel Binyamin,Bialik,108,apartment,3,68,2564000,32.082741,34.834771
101491,2025-04-24,Ramat Gan,Givat Geula,Bialik,89,penthouse,5,120,4517000,32.101376,34.818663
101492,2024-09-20,Ramat Gan,Givat Geula,Jabotinsky,149,apartment,4,90,2708000,32.073356,34.810663
101493,2024-12-31,Ramat Gan,Marom Naveh,Hartom,178,apartment,3.5,75,2561000,32.082854,34.810727
101494,2024-09-15,Ramat Gan,Marom Naveh,Hartom,141,apartment,5,110,3994000,32.081949,34.814179
101495,2026-04-01,Ramat Gan,Ramat Yitzhak,Hartom,58,apartment,4,82,3112000,32.060385,34.810224
101496,2025-01-23,Ramat Gan,Ramat Yitzhak,Bialik,155,apartment,2.5,55,1936000,32.077606,34.788556
101497,2025-05-23,Ramat Gan,Givat Geula,Allenby,198,apartment,3,68,2875000,32.075086,34.821932
101498,2025-04-12,Ramat Gan,Hakfar Hayarok,Frug,147,private_house,4.5,100,3380000,32.093422,34.808378
101499,2025-02-13,Ramat Gan,Tel Binyamin,Jabotinsky,67,private_house,3.5,75,2729000,32.090646,34.831895
101500,2024-10-11,Ramat Gan,Givat Geula,Weizmann,1,apartment,4,90,2806000,32.098918,34.829900
101501,2025-07-26,Ramat Gan,Hakfar Hayarok,Sokolov,95,apartment,2,45,1505000,32.109987,34.822355
101502,2025-07-29,Ramat Gan,Marom Naveh,Weizmann,47,apartment,6,160,4836000,32.081646,34.822507
101503,2024-10-10,Ramat Gan,Marom Naveh,Weizmann,139,private_house,4,90,3063000,32.089981,34.820259
101504,2026-04-17,Ramat Gan,Tel Binyamin,HaShalom,7,garden_apartment,3,62,1888000,32.065942,34.817891
101505,2024-11-11,Ramat Gan,Ramat Yitzhak,Marmorek,11,apartment,4.5,100,3641000,32.104701,34.804566
101506,2025-03-20,Ramat Gan,Hakfar Hayarok,Borochov,58,apartment,2.5,55,2103000,32.067960,34.819254
101507,2025-06-08,Ramat Gan,Givat Geula,Herzl,198,penthouse,4,82,3154000,32.082592,34.821239
101508,2025-08-17,Ramat Gan,Tel Binyamin,Rambam,97,garden_apartment,4,82,3517000,32.097549,34.812024
101509,2025-06-05,Ramat Gan,Ramat Yitzhak,Borochov,49,apartment,5.5,140,4707000,32.092595,34.826063
101510,2025-05-03,Ramat Gan,Givat Geula,Herzl,19,garden_apartment,3,68,2487000,32.092686,34.817363
101511,2025-08-06,Ramat Gan,Givat Geula,Ahad HaAm,135,private_house,3.5,75,2923000,32.088077,34.813012
101512,2025-01-10,Ramat Gan,Givat Geula,Borochov,132,garden_apartment,5.5,140,4871000,32.077743,34.820883
101513,2025-10-11,Ramat Gan,Marom Naveh,Sokolov,107,apartment,3,62,2320000,32.087524,34.809390
101514,2024-12-19,Ramat Gan,Ramat Yitzhak,Rambam,6,apartment,4.5,100,3424000,32.092030,34.811506
101515,2024-08-19,Ramat Gan,Hakfar Hayarok,Hartom,100,apartment,2.5,55,2172000,32.068434,34.824052
101516,2024-07-06,Ramat Gan,Ramat Yitzhak,Frug,65,apartment,4.5,100,3308000,32.094013,34.818579
101517,2025-02-28,Ramat Gan,Marom Naveh,Weizmann,193,apartment,4,82,2657000,32.063322,34.816332
101518,2024-11-23,Ramat Gan,Tel Binyamin,Rambam,38,garden_apartment,3.5,75,2856000,32.089994,34.820239
101519,2024-09-23,Ramat Gan,Givat Geula,Hartom,56,apartment,4,90,3052000,32.085038,34.796255
101520,2024-09-19,Ramat Gan,Marom Naveh,Jabotinsky,74,apartment,5,120,3793000,32.068212,34.823220
101521,2024-06-22,Ramat Gan,Givat Geula,Jabotinsky,118,penthouse,4.5,100,3209000,32.086685,34.799039
101522,2024-07-05,Ramat Gan,Givat Geula,Ahad HaAm,170,apartment,4,82,2801000,32.084711,34.839461
101523,2025-05-15,Ramat Gan,Hakfar Hayarok,Sokolov,78,apartment,4.5,100,3121000,32.064177,34.820098
101524,2025-03-07,Ramat Gan,Ramat Yitzhak,Allenby,66,apartment,3,62,2373000,32.077532,34.812756
101525,2024-07-12,Ramat Gan,Ramat Yitzhak,Bialik,44,apartment,6,160,5700000,32.061989,34.828481
101526,2026-04-26,Ramat Gan,Tel Binyamin,Rambam,12,apartment,5,120,4317000,32.095769,34.819426
101527,2025-05-21,Ramat Gan,Givat Geula,Allenby,135,apartment,6,160,4818000,32.074306,34.810739
101528,2025-08-07,Ramat Gan,Marom Naveh,HaShalom,198,penthouse,3,68,2443000,32.061989,34.829397
101529,2025-04-13,Ramat Gan,Marom Naveh,Hartom,59,garden_apartment,3,62,2315000,32.083499,34.796614
101530,2025-01-10,Ramat Gan,Givat Geula,Bialik,43,apartment,4,82,3173000,32.076884,34.820106
101531,2025-10-01,Ramat Gan,Givat Geula,Marmorek,138,private_house,5,120,3723000,32.063525,34.812608
101532,2025-07-03,Ramat Gan,Givat Geula,Hartom,107,garden_apartment,3,68,2310000,32.083222,34.819096
101533,2025-06-09,Ramat Gan,Marom Naveh,Marmorek,37,penthouse,5.5,140,4673000,32.074995,34.808678
101534,2026-01-22,Ramat Gan,Tel Binyamin,Marmorek,130,apartment,3.5,75,2486000,32.077453,34.824757
101535,2025-02-24,Ramat Gan,Marom Naveh,Sokolov,111,penthouse,5,110,4224000,32.074715,34.833409
101536,2025-07-31,Ramat Gan,Tel Binyamin,Tchernichovsky,177,apartment,5,110,3514000,32.086656,34.835004
101537,2026-03-08,Ramat Gan,Givat Geula,Marmorek,82,garden_apartment,2.5,55,1830000,32.074225,34.822800
101538,2025-02-20,Ramat Gan,Hakfar Hayarok,Sokolov,33,garden_apartment,4.5,100,3939000,32.082855,34.825701
101539,2025-05-17,Ramat Gan,Marom Naveh,Marmorek,150,apartment,5.5,140,4791000,32.088958,34.833687
101540,2025-10-30,Ramat Gan,Marom Naveh,Marmorek,29,apartment,3,68,2209000,32.084181,34.828344
101541,2024-09-21,Ramat Gan,Ramat Yitzhak,Borochov,140,penthouse,2,45,1415000,32.081640,34.813440
101542,2025-05-28,Ramat Gan,Ramat Yitzhak,Bialik,190,apartment,3,68,2530000,32.084111,34.802008
101543,2026-01-08,Ramat Gan,Givat Geula,Ben Yehuda,116,apartment,4.5,100,3272000,32.061948,34.814256
101544,2024-09-24,Ramat Gan,Hakfar Hayarok,Hartom,85,penthouse,2.5,55,1838000,32.082997,34.827461
101545,2024-06-18,Ramat Gan,Givat Geula,Allenby,137,private_house,5.5,140,4577000,32.092143,34.822249
101546,2025-08-02,Ramat Gan,Ramat Yitzhak,Sokolov,119,penthouse,4.5,100,3697000,32.069221,34.806338
101547,2025-07-29,Ramat Gan,Givat Geula,Herzl,74,private_house,3,62,2036000,32.102464,34.802676
101548,2024-07-22,Ramat Gan,Ramat Yitzhak,Hartom,72,apartment,3,68,2373000,32.064841,34.796027
101549,2025-06-12,Ramat Gan,Hakfar Hayarok,Ahad HaAm,5,garden_apartment,4,90,3330000,32.083320,34.823313
101550,2024-07-10,Ramat Gan,Tel Binyamin,Allenby,64,garden_apartment,4,90,3303000,32.075034,34.800552
101551,2024-12-06,Ramat Gan,Marom Naveh,Herzl,88,garden_apartment,4.5,100,3035000,32.102973,34.810635
101552,2025-11-05,Ramat Gan,Ramat Yitzhak,Frug,55,penthouse,4.5,100,3337000,32.096631,34.800209
101553,2025-03-16,Ramat Gan,Tel Binyamin,Ben Yehuda,119,garden_apartment,5,120,4600000,32.069133,34.812980
101554,2025-09-23,Ramat Gan,Ramat Yitzhak,HaShalom,176,garden_apartment,2.5,55,2043000,32.082113,34.826801
101555,2024-09-05,Ramat Gan,Tel Binyamin,Ahad HaAm,102,apartment,4,90,2969000,32.071488,34.815768
101556,2025-01-19,Ramat Gan,Ramat Yitzhak,Sokolov,28,penthouse,3,68,2515000,32.093973,34.824412
101557,2024-12-18,Ramat Gan,Ramat Yitzhak,HaShalom,85,garden_apartment,4,82,2863000,32.087409,34.804799
101558,2024-08-19,Ramat Gan,Givat Geula,Borochov,36,private_house,4,82,2665000,32.108598,34.810730
101559,2025-05-08,Ramat Gan,Ramat Yitzhak,Borochov,94,apartment,4,90,2693000,32.077937,34.801899
101560,2024-10-18,Ramat Gan,Ramat Yitzhak,Bialik,121,apartment,4.5,100,3536000,32.080297,34.821678
101561,2024-11-26,Ramat Gan,Givat Geula,Ahad HaAm,172,apartment,5.5,140,4723000,32.068293,34.784792
101562,2025-10-10,Ramat Gan,Givat Geula,Hartom,146,apartment,3,68,2698000,32.073344,34.822853
101563,2025-05-31,Ramat Gan,Ramat Yitzhak,Bialik,72,private_house,3,68,2398000,32.103535,34.802466
101564,2026-01-03,Ramat Gan,Hakfar Hayarok,Borochov,137,penthouse,5,110,3681000,32.108578,34.813156
101565,2025-08-22,Ramat Gan,Givat Geula,Frug,176,apartment,4,82,3274000,32.096211,34.823155
101566,2026-03-23,Ramat Gan,Givat Geula,Herzl,78,apartment,5,110,4387000,32.087140,34.833913
101567,2024-09-10,Ramat Gan,Hakfar Hayarok,Ahad HaAm,134,apartment,3,68,2458000,32.086961,34.815636
101568,2025-05-24,Ramat Gan,Ramat Yitzhak,Jabotinsky,76,apartment,3.5,75,2374000,32.079840,34.811990
101569,2024-06-22,Ramat Gan,Hakfar Hayarok,Marmorek,114,garden_apartment,5,120,4775000,32.107001,34.809444
101570,2026-04-16,Ramat Gan,Tel Binyamin,Borochov,179,apartment,2,45,1516000,32.054262,34.806690
101571,2026-03-17,Ramat Gan,Marom Naveh,Bialik,38,garden_apartment,2.5,55,2100000,32.080941,34.840523
101572,2024-07-07,Ramat Gan,Tel Binyamin,Ahad HaAm,111,penthouse,2.5,55,2335000,32.097252,34.819600
